t,AGB+OB,AGB+OB_rate
6698423.729450161,0.07976526103490685,3.570004019912379e-09
6745576.553830436,0.07993170189817542,3.4896309205640806e-09
6793061.305382973,0.08009554091897275,3.4110694280967852e-09
6840880.320672926,0.0802568188718236,3.3342787089540587e-09
6889035.952713487,0.08041557589297745,3.2592188499663556e-09
6937530.571081614,0.08057185149040484,3.185850837605612e-09
6986366.562034646,0.08072568455363734,3.114136537707338e-09
7035546.328627731,0.08087711336345345,3.044038675649776e-09
7085072.29083202,0.08102617560141268,2.9755208169799107e-09
7134946.885653835,0.0811729083592407,2.9085473484759808e-09
7185172.567254518,0.08131734814806718,2.843083459637031e-09
7235751.807071215,0.08145953090751913,2.779095124589598e-09
7286687.093938488,0.08159949201467187,2.7165490844022223e-09
7337980.934210787,0.08173726629285982,2.6554128297985997e-09
7389635.851885731,0.08187288802034923,2.5956545842604417e-09
7441654.388728391,0.0820063909388754,2.5372432875110232e-09
7494039.104396298,0.08213780826204595,2.480148579371215e-09
7546792.576565431,0.08226717268361261,2.424340783979246e-09
7599917.401056993,0.08239451638561338,2.3697908943662977e-09
7653416.191965231,0.08251987104638751,2.316470557379577e-09
7707291.58178601,0.0826432678484647,2.2643520589453935e-09
7761546.221546365,0.08276473748633074,2.2134083096643155e-09
7816182.780934942,0.08288431017407188,2.1636128307310417e-09
7871203.948433391,0.08300201565289916,2.1149397401716096e-09
7926612.431448583,0.08311788319855502,2.0673637393909e-09
7982410.956445938,0.08323194162860419,2.0208601000232086e-09
8038602.269083511,0.08334421930961004,1.9754046510793564e-09
8095189.134347122,0.08345474416419886,1.9309737663834225e-09
8152174.336686406,0.08356354367801334,1.887544352292675e-09
8209560.680151844,0.08367064490655736,1.8450938356942795e-09
8267350.988532676,0.0837760744819333,1.8036001522726207e-09
8325548.105495948,0.08387985861947435,1.7630417350409584e-09
8384154.894726376,0.08398202312427248,1.7233975031316989e-09
8443174.24006727,0.08408259339760453,1.684646850839276e-09
8502609.045662457,0.08418159444325753,1.6467696369100051e-09
8562462.236099122,0.08427905087375492,1.6097461740733943e-09
8622736.756551811,0.08437498691648564,1.5735572188093168e-09
8683435.572927287,0.08446942641973676,1.538183961345933e-09
8744561.672010493,0.08456239285863205,1.5036080158830142e-09
8806118.061611518,0.08465390934097738,1.4698114110356289e-09
8868107.770713624,0.08474399861301465,1.4367765804932333e-09
8930533.84962221,0.08483268306508555,1.4044863538893456e-09
8993399.37011503,0.08491998473720688,1.3729239478769203e-09
9056707.425593255,0.08500592532455828,1.3420729574049864e-09
9120461.13123375,0.08509052618288428,1.3119173471918409e-09
9195731.772874467,0.08518797777989767,1.277448038546467e-09
9281177.345808093,0.08529551927149788,1.2397447874353173e-09
9367416.868164586,0.08540085665627238,1.2031579999677914e-09
9454457.717221258,0.08550403542777778,1.1676546155713692e-09
9542307.338804156,0.08560510014355044,1.13320255265879e-09
9630973.247924944,0.08570409444439245,1.0997706796384974e-09
9720463.02942388,0.08580106107326073,1.067328786783451e-09
9810784.33861857,0.08589604189376694,1.0358475589330267e-09
9901944.901958862,0.0859890779082966,1.0052985490032263e-09
9993952.517687824,0.08608020927575512,9.756541522813022e-10
10086815.056508737,0.08616947532894831,9.468875814815992e-10
10180540.462258523,0.08625691459160525,9.189728425399741e-10
10275136.752587216,0.08634256479505045,8.918847111250475e-10
10370612.019643849,0.0864264628945328,8.655987098449745e-10
10466974.43076861,0.08650864508521829,8.400910861291902e-10
10564232.229191655,0.08658914681785351,8.153387907650617e-10
10662393.734738152,0.08666800281410661,7.913194570701743e-10
10761467.34454004,0.08674524708159233,7.680113806813297e-10
10861461.533754354,0.08682091292858779,7.453934999420332e-10
10962384.856288156,0.08689503297844517,7.234453768707678e-10
11064245.94553039,0.08696763918370783,7.021471786927843e-10
11167053.515090331,0.08703876283993561,6.814796599188208e-10
11270816.359543031,0.08710843459924561,6.61424144954471e-10
11375543.35518155,0.08717668448357409,6.41962511224552e-10
11481243.460776402,0.08724354189766548,6.2307717279715e-10
11587925.718341837,0.0873090356417938,6.047510644926236e-10
11695599.25390938,0.08737319392422237,5.869676264631521e-10
11804273.278308392,0.08743604437340673,5.697107892289341e-10
11913957.087954251,0.08749761404994674,5.529649591574363e-10
12024660.065643284,0.08755792945829217,5.367150043727174e-10
12136391.681355665,0.08761701655820768,5.209462410819143e-10
12249161.4930654,0.08767490077600157,5.056444203066827e-10
12362979.147558004,0.08773160701552345,4.907957150075216e-10
12477854.381255616,0.08778715966893547,4.763867075893901e-10
12593797.02105006,0.08784158262726191,4.62404377777272e-10
12710816.985143358,0.08789489929072151,4.488360908508017e-10
12828924.28389624,0.08794713257884715,4.3566958622726515e-10
12948129.02068435,0.08799830494039715,4.2289296638269743e-10
13068441.392762708,0.08804843836306271,4.1049468610101734e-10
13189871.692137895,0.0880975543829754,3.9846354204154605e-10
13312536.19403669,0.08814571506167468,3.867787726260391e-10
13461070.482927654,0.0882021586235122,3.732283914969032e-10
13611262.039423762,0.08825723284121308,3.601579450684922e-10
13763129.354446724,0.08831097172694459,3.4755043475495796e-10
13916691.125230327,0.08836340845704312,3.353894640355189e-10
14071966.257622274,0.08841457539265349,3.236592171302026e-10
14228973.868411709,0.08846450409985998,3.123444384308603e-10
14387733.287682945,0.08851322536932127,3.014304126606876e-10
14548264.061195249,0.08856076923542158,2.909029457364831e-10
14710585.952789092,0.08860716499495,2.807483463087394e-10
14874718.946819644,0.08865244122531965,2.709534079555356e-10
15040683.250616878,0.0886966258023379,2.6150539200712723e-10
15208499.296973644,0.08873974591753896,2.523920109788329e-10
15378187.746661166,0.08878182809508932,2.436014125907259e-10
15549769.490972608,0.08882289820827685,2.351221643533211e-10
15723265.654295312,0.08886298149559374,2.2694323869920216e-10
15898697.59671144,0.08890210257642317,2.1905399864127803e-10
16076086.916627642,0.08894028546633971,2.1144418393900247e-10
16255455.453434344,0.08897755359203281,2.0410389775455376e-10
16436825.290194418,0.08901392980586276,1.9702359378164572e-10
16620218.756361866,0.0890494364000581,1.901940638302155e-10
16805658.43053111,0.08908409512056348,1.836064258508345e-10
16993167.143216677,0.08911792718054641,1.7725211238328738e-10
17182767.979663875,0.08915095327357145,1.7112285941428455e-10
17374484.28269117,0.08918319358645,1.652106956298092e-10
17568339.65556394,0.08921466781177362,1.5950793204813974e-10
17764357.96490033,0.08924539516013887,1.5400715202005464e-10
17962563.34360968,0.08927539437207108,1.4870120158321132e-10
18162980.19386373,0.08930468372965461,1.4358318015815824e-10
18365633.190100856,0.08933328106787677,1.386464315738855e-10
18570547.28206373,0.08936120378569254,1.3388453541123764e-10
18777747.697871268,0.08938846885681684,1.2929129865292213e-10
19005852.20828567,0.08941741176697067,1.244775558186794e-10
19251341.647308424,0.08944736657649298,1.1956397722281765e-10
19500001.955177847,0.08947651144262675,1.1485112813507883e-10
19751874.088479623,0.08950486996998899,1.1033080835378814e-10
20006999.53281592,0.08953246509845307,1.0599515267190166e-10
20265420.309638456,0.08955931912216136,1.0183661719180621e-10
20527178.98316979,0.0895854537079979,9.784796619918688e-11
20792318.66741405,0.08961088991353648,9.402225957312287e-11
21060883.0332582,0.08963564820447904,9.035284071050665e-11
21332916.31566499,0.08965974847159905,8.683332494377465e-11
21608463.320958912,0.08968321004720375,8.345758843179636e-11
21887569.434206143,0.08970605172112922,8.021975750459349e-11
22170280.626689963,0.08972829175628134,7.71141984433474e-11
22456643.463482387,0.08974994790373579,7.413550767791742e-11
22746705.11111432,0.08977103741740958,7.127850238480206e-11
23040513.34534387,0.08979157706831618,6.853821146920232e-11
23338116.55902554,0.08981158315841649,6.590986691547967e-11
23639563.77008115,0.08983107153407667,6.338889549096482e-11
23944904.62957336,0.08985005759914452,6.09709107886856e-11
24254189.42988369,0.08986855632765496,5.865170559516319e-11
24567469.11299613,0.08988658227617528,5.6427244569999896e-11
24884795.278887764,0.08990414959580054,5.429365722451997e-11
25206220.19402769,0.08992127204380888,5.224723118724753e-11
25531796.79998584,0.08993796299498667,5.028440574450256e-11
25861578.722152893,0.08995423545263272,4.840176564487703e-11
26195620.278572883,0.08997010205925085,4.6596035156810074e-11
26533976.48888985,0.08998557510693965,4.48640723689235e-11
26876703.083410133,0.09000066654748799,4.320286372319946e-11
27223856.51228137,0.09001538800218488,4.160951877149042e-11
27575493.95479091,0.0900297507713516,4.0081265146232296e-11
27931673.328783244,0.09004376584360417,3.861544373661887e-11
28292453.300199594,0.09005744390485386,3.720950406183671e-11
28657893.29274129,0.09007079534705309,3.586099983331058e-11
29028053.497656595,0.09008383027669414,3.4567584698245306e-11
29402994.88365535,0.09009655852306764,3.332700815704707e-11
29782779.206950817,0.09010898964628769,3.213711164752945e-11
30167469.02143151,0.0901211329450904,3.099582478908646e-11
30557127.688964397,0.0901329974644121,2.9901161780298665e-11
30951819.389831148,0.09014459200275371,2.8851217943704334e-11
31351609.13329925,0.09015592511933736,2.7844166411723526e-11
31758098.052532174,0.09016704642415577,2.6874692047662012e-11
32223153.94729779,0.09017930134201799,2.582829699152379e-11
32695019.978643388,0.09019125335188989,2.4830191129841048e-11
33173795.87213035,0.09020291354070606,2.3878146005696675e-11
33659582.813670926,0.09021429265823303,2.2970036001333897e-11
34152483.47091299,0.09022540112820661,2.2103833592319935e-11
34652602.01493792,0.09023624905911502,2.1277604820720965e-11
35160044.14227688,0.09024684625463934,2.0489504977180643e-11
35674917.09724847,0.09025720222376223,1.9737774482264497e-11
36197329.69462463,0.09026732619055575,1.902073495787066e-11
36727392.34262756,0.09027722710365879,1.8336785479939304e-11
37265217.06626357,0.09028691364545388,1.7684399004092098e-11
37810917.53099926,0.09029639424095333,1.706211895622113e-11
38364609.06678333,0.0903056770664041,1.6468555980417047e-11
38926408.69242128,0.09031477005762048,1.590238483697314e-11
39496435.14030628,0.09032368091805337,1.5362341443541485e-11
40074808.88151219,0.0903324171266048,1.484722005283432e-11
40661652.151254825,0.09034098594519588,1.435587056056848e-11
41257088.97472487,0.09034939442609626,1.3887195937644366e-11
41861245.193300284,0.09035764941902275,1.3440149780823973e-11
42474248.49114178,0.09036575757801471,1.3013733976441348e-11
43096228.42217767,0.09037372536809339,1.2606996471928398e-11
43727316.4374848,0.0903815590717123,1.2219029150180121e-11
44367645.91306913,0.09038926479500535,1.1848965802014746e-11
45017352.17805448,0.09039684847383944,1.1495980192200262e-11
45676572.543282695,0.09040431587967779,1.1159284214731065e-11
46345446.33033396,0.09041167262526018,1.0838126133234382e-11
47024114.90097117,0.09041892417010618,1.0531788902579224e-11
47712721.68701541,0.09042607582584702,1.0239588567939935e-11
48411412.22066,0.0904331327613918,9.960872737739553e-12
49120334.16522685,0.09044010000793329,9.695019127064671e-12
49839637.346374825,0.09044698246379891,9.441434168298349e-12
50569473.78376397,0.09045378489915153,9.199551685870212e-12
51309997.72318355,0.0904605119605453,8.968831632164283e-12
52061365.66915151,0.09046716817534128,8.748758881762037e-12
52823736.41798975,0.09047375795598721,8.538842081329395e-12
53632450.10476182,0.0904805789054405,8.329796510696884e-12
54475646.62956936,0.0904875164897329,8.125642021798675e-12
55332099.68802495,0.09049439261810745,7.93157981111065e-12
56202017.69617325,0.09050121220583554,7.747110971750905e-12
57085612.34672564,0.0905079800426138,7.571761260057523e-12
57983098.66057557,0.09051470079758613,7.405079876374148e-12
58894695.03912381,0.09052137902420346,7.2466383061068795e-12
59820623.31742512,0.09052801916492692,7.096029218073166e-12
60761108.81817228,0.09053462555577997,6.952865417309954e-12
61716380.40652695,0.09054120243075496,6.8167788496496136e-12
62686670.545814544,0.09054775392607922,6.687419655503819e-12
63672215.35409272,0.09055428408434582,6.564455270423488e-12
64673254.661610655,0.09056079685851372,6.447569570121886e-12
65690032.06917164,0.09056729611578211,6.3364620577631294e-12
66722795.00741183,0.09057378564134345,6.230847091426835e-12
67771794.79701309,0.09058026914201955,6.1304531497624576e-12
68837286.70986041,0.09058675024978492,6.035022133945848e-12
69919530.03116216,0.09059323252518152,5.944308704143141e-12
71018788.12254699,0.09059971946062882,5.858079648776209e-12
72135328.48615141,0.09060621448363307,5.776113284968307e-12
73269422.82971698,0.09061272095989927,5.698198888628213e-12
74421347.13270882,0.09061924219634963,5.624136152708048e-12
75672483.97882031,0.09062623177316942,5.54902502707683e-12
76954039.5071968,0.09063329724124532,5.477368944072445e-12
78257298.88994603,0.09064039146068482,5.4095190130137135e-12
79582629.6938916,0.09064751828929885,5.345273062751633e-12
80930405.71080537,0.09065468152523662,5.284439660850229e-12
82301007.06282985,0.0906618849106103,5.226837543178994e-12
83694820.30968775,0.09066913213500899,5.172295073803545e-12
85112238.55770461,0.09067642683890689,5.120649733565358e-12
86553661.57068054,0.09068377261696971,5.071747635826465e-12
88019495.88263686,0.09069117302126369,5.025443067936419e-12
89510154.91247493,0.09069863156437115,4.9815980570550325e-12
91026059.080574,0.09070615172241663,4.940081959037376e-12
92567635.9273666,0.0907137369380071,4.900771069155858e-12
94135320.23391911,0.09072139062309026,4.8635482534996465e-12
95729554.14455745,0.09072911616173397,4.8283025999529406e-12
97350787.29156628,0.09073691691283067,4.794929087712289e-12
98999476.92200354,0.09074479621272961,4.763328274358064e-12
100676088.02665909,0.09074878933726957,0.0
102381093.47120076,0.09074878933726957,0.0
104114974.12953848,0.09074878933726957,0.0
105878219.01944847,0.09074878933726957,0.0
107671325.4404959,0.09074878933726957,0.0
109494799.11428876,0.09074878933726957,0.0
111349154.3271113,0.09074878933726957,0.0
113234914.07497282,0.09074878933726957,0.0
115183483.2688032,0.09074878933726957,0.0
117284835.6069605,0.09074878933726957,0.0
119424524.0113994,0.09074878933726957,0.0
121603247.8669632,0.09074878933726957,0.0
123821719.31773962,0.09074878933726957,0.0
126080663.4998307,0.09074878933726957,0.0
128380818.77837443,0.09074878933726957,0.0
130722936.9888906,0.09074878933726957,0.0
133107783.68302418,0.09074878933726957,0.0
135536138.3787801,0.09074878933726957,0.0
138008794.8153151,0.09074878933726957,0.0
140526561.21238306,0.09074878933726957,0.0
143090260.534514,0.09074878933726957,0.0
145700730.76000664,0.09074878933726957,0.0
148358825.15483695,0.09074878933726957,0.0
151065412.55155528,0.09074878933726957,0.0
153821377.6332771,0.09074878933726957,0.0
156627621.22285503,0.09074878933726957,0.0
159485060.57732022,0.09074878933726957,0.0
162394629.68770462,0.09074878933726957,0.0
165357279.58432353,0.09074878933726957,0.0
168373978.6476341,0.09074878933726957,0.0
171445712.92476517,0.09074878933726957,0.0
174573486.45181528,0.09074878933726957,0.0
177758321.58203703,0.09074878933726957,0.0
181001259.32000855,0.09074878933726957,0.0
184303359.6618952,0.09074878933726957,0.0
187665701.94192463,0.09074878933726957,0.0
191089385.1851844,0.09074878933726957,0.0
194575528.46684605,0.09074878933726957,0.0
198125271.2779565,0.09074878933726957,0.0
201739773.8978893,0.09074878933726957,0.0
205724179.1031556,0.09074878933726957,0.0
209881330.50383267,0.09074878933726957,0.0
214122487.1383305,0.09074878933726957,0.0
218449346.5342658,0.09074878933726957,0.0
222863640.5218808,0.09074878933726957,0.0
227367135.9272068,0.09074878933726957,0.0
231961635.2792434,0.09074878933726957,0.0
236648977.5314194,0.09074878933726957,0.0
241431038.7976376,0.09074878933726957,0.0
246309733.1031876,0.09074878933726957,0.0
251287013.1508424,0.09074878933726957,0.0
256364871.102426,0.09074878933726957,0.0
261545339.3761804,0.09074878933726957,0.0
266830491.4602388,0.09074878933726957,0.0
272222442.742548,0.09074878933726957,0.0
277723351.35755074,0.09074878933726957,0.0
283335419.04998314,0.09074878933726957,0.0
289060892.05612135,0.09074878933726957,0.0
294902062.0028465,0.09074878933726957,0.0
300861266.8248668,0.09074878933726957,0.0
306940891.70047903,0.09074878933726957,0.0
313143370.0062408,0.09074878933726957,0.0
319471184.29092646,0.09074878933726957,0.0
325926867.2691778,0.09074878933726957,0.0
332513002.83522105,0.09074878933726957,0.0
339232227.0970743,0.09074878933726957,0.0
346087229.4316543,0.09074878933726957,0.0
353080753.5611968,0.09074878933726957,0.0
360215598.6514428,0.09074878933726957,0.0
367494620.4320021,0.09074878933726957,0.0
374920732.3393654,0.09074878933726957,0.0
382496906.68300414,0.09074878933726957,0.0
390226175.8350495,0.09074878933726957,0.0
398111633.4439973,0.09074878933726957,0.0
406156435.6729469,0.09074878933726957,0.0
414363802.4628522,0.09074878933726957,0.0
422737018.8213172,0.09074878933726957,0.0
431279436.1374163,0.09074878933726957,0.0
439994473.52309406,0.09074878933726957,0.0
448885619.1816697,0.09074878933726957,0.0
457965804.7688032,0.09074878933726957,0.0
467261211.1706869,0.09074878933726957,0.0
476745287.9476849,0.09074878933726957,0.0
486421864.5730795,0.09074878933726957,0.0
496294848.2475931,0.09074878933726957,0.0
506368225.4770382,0.09074878933726957,0.0
516646063.68197787,0.09074878933726957,0.0
527132512.840078,0.09074878933726957,0.0
537831807.1617737,0.09074878933726957,0.0
548748266.7999601,0.09074878933726957,0.0
559886299.5943713,0.09074878933726957,0.0
571250402.851388,0.09074878933726957,0.0
582845165.1599495,0.09074878933726957,0.0
594675268.2443243,0.09074878933726957,0.0
606745488.8545065,0.09074878933726957,0.0
619060700.6949588,0.09074878933726957,0.0
631625876.3925188,0.09074878933726957,0.0
644446089.5042317,0.09074878933726957,0.0
657526516.5659628,0.09074878933726957,0.0
670872439.1825674,0.09074878933726957,0.0
684489246.1604854,0.09074878933726957,0.0
698382435.6836451,0.09074878933726957,0.0
712557617.5335057,0.09074878933726957,0.0
727020515.3541722,0.09074878933726957,0.0
741776968.9634883,0.09074878933726957,0.0
756832936.7110202,0.09074878933726957,0.0
769887791.3970227,0.09074878933726957,0.0
781200902.7633687,0.09074878933726957,0.0
792680254.5743842,0.09074878933726957,0.0
804328289.6492535,0.09074878933726957,0.0
816147486.7031423,0.09074878933726957,0.0
828140360.8746945,0.09074878933726957,0.0
840309464.2612295,0.09074878933726957,0.0
852657386.461855,0.09074878933726957,0.0
